,Comunidad Autónoma,Provincia,Municipio,Código ESP,Entidad Singular de Población,Cobertura ≥ 30Mbps,Cobertura redes fijas ≥ 100Mbps,Cobertura 3G HSPA,Cobertura 4G LTE,coord,Weather_info,CP,pob_tot_muni,partido_gov_x,pob_tot_muni,partido_gov_y
4885,Castilla y León,Segovia,San Cristóbal de Segovia,40906000300,URBANIZACIÓN MONTECORREDORES,0.86,0.86,1.0,1.0,,Not found,40906,3102,PP,3102,PP
4886,Castilla y León,Soria,Abejar,42001000100,ABEJAR,0.84,0.0,1.0,1.0,"(41.8075, 2.7855555555556)","En Abejar, los veranos son cortos, calurosos, secos y mayormente despejados y los inviernos son largos, muy frío, nevados y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de -2 °C a 27 °C y rara vez baja a menos de -6 °C o sube a más de 32 °C.",42001,2730,PSOE,2730,PSOE
4887,Castilla y León,Soria,Adradas,42003000100,ADRADAS,0.0,0.0,1.0,1.0,"(41.350555555556, 2.4733333333333)","En Sotillo de la Adrada, los veranos son cortos, cálidos y mayormente despejados; los inviernos son muy frío y parcialmente nublados y está seco durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de 0 °C a 32 °C y rara vez baja a menos de -4 °C o sube a más de 36 °C.",42003,550,PPSO,550,PPSO
4888,Castilla y León,Soria,Adradas,42003000200,ONTALVILLA DE ALMAZÁN,0.0,0.0,1.0,1.0,"(41.350555555556, 2.5236111111111)",Not found,42003,550,PPSO,550,PPSO
4889,Castilla y León,Soria,Adradas,42003000300,SAUQUILLO DEL CAMPO,0.0,0.0,1.0,1.0,"(41.381944444444, 2.4741666666667)",Not found,42003,550,PPSO,550,PPSO
4890,Castilla y León,Soria,Ágreda,42004000100,ÁGREDA,1.0,1.0,1.0,1.0,"(41.855, 1.9202777777778)","En Ágreda, los veranos son cortos, calurosos, secos y mayormente despejados y los inviernos son largos, muy frío, nevados, ventosos y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de -1 °C a 28 °C y rara vez baja a menos de -5 °C o sube a más de 33 °C.",42004,3006,PSOE,3006,PSOE
4891,Castilla y León,Soria,Ágreda,42004000200,ALDEHUELA DE ÁGREDA,0.0,0.0,1.0,1.0,"(41.827338888889, 1.8831722222222)",Not found,42004,3006,PSOE,3006,PSOE
4892,Castilla y León,Soria,Ágreda,42004000300,FUENTES DE ÁGREDA,0.0,0.0,1.0,0.99,"(41.8069, 1.9218916666667)",Not found,42004,3006,PSOE,3006,PSOE
4893,Castilla y León,Soria,Ágreda,42004000400,VALVERDE,0.0,0.0,1.0,1.0,,"En Valverde del Camino, los veranos son cortos, cálidos, áridos y mayormente despejados y los inviernos son fríos y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de 4 °C a 34 °C y rara vez baja a menos de -0 °C o sube a más de 39 °C.",42004,3006,PSOE,3006,PSOE
4894,Castilla y León,Soria,Alconaba,42006000100,ALCONABA,1.0,0.0,1.0,1.0,"(41.723611111111, 2.3852777777778)","En Alcobaça, los veranos son calurosos, secos y mayormente despejados y los inviernos son fríos, mojados, ventosos y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de 6 °C a 26 °C y rara vez baja a menos de 2 °C o sube a más de 33 °C.",42006,1960,PSOE,1960,PSOE
4895,Castilla y León,Soria,Alconaba,42006000200,CUBO DE HOGUERAS,1.0,0.0,1.0,1.0,"(41.725555555556, 2.35)",Not found,42006,1960,PSOE,1960,PSOE
4896,Castilla y León,Soria,Alconaba,42006000300,MARTIALAY,1.0,0.0,1.0,1.0,"(41.743055555556, 2.3575)","En Martillac, los veranos son calurosos, los inviernos son muy frío y está parcialmente nublado todo el año. Durante el transcurso del año, la temperatura generalmente varía de 2 °C a 28 °C y rara vez baja a menos de -4 °C o sube a más de 34 °C.",42006,1960,PSOE,1960,PSOE
4897,Castilla y León,Soria,Alconaba,42006000400,ONTALVILLA DE VALCORBA,1.0,0.0,1.0,1.0,"(41.756944444444, 2.3725)",Not found,42006,1960,PSOE,1960,PSOE
4898,Castilla y León,Soria,Alcubilla de Avellaneda,42007000100,ALCOBA DE LA TORRE,0.0,0.0,1.0,0.72,"(41.719444444444, 3.3438888888889)",Not found,42007,1160,PP,1160,PP
4899,Castilla y León,Soria,Alcubilla de Avellaneda,42007000200,ALCUBILLA DE AVELLANEDA,0.0,0.0,1.0,0.0,"(41.725, 3.3047222222222)","En Alcubilla de Avellaneda, los veranos son cortos, calurosos, secos y mayormente despejados y los inviernos son muy frío y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de -1 °C a 29 °C y rara vez baja a menos de -5 °C o sube a más de 33 °C.",42007,1160,PP,1160,PP
4900,Castilla y León,Soria,Alcubilla de Avellaneda,42007000300,ZAYAS DE BÁSCONES,0.0,0.0,1.0,0.59,"(41.684166666667, 3.2702777777778)",Not found,42007,1160,PP,1160,PP
4901,Castilla y León,Soria,Alcubilla de las Peñas,42008000100,ALCUBILLA DE LAS PEÑAS,0.0,0.0,1.0,0.99,"(41.251111111111, 2.5269444444444)","En Alcubilla de las Peñas, los veranos son cortos, calurosos y mayormente despejados; los inviernos son largos, muy frío, ventosos y parcialmente nublados y está seco durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de -2 °C a 29 °C y rara vez baja a menos de -6 °C o sube a más de 33 °C.",42008,510,PP,510,PP
4902,Castilla y León,Soria,Alcubilla de las Peñas,42008000200,MEZQUETILLAS,0.0,0.0,1.0,0.71,"(41.259722222222, 2.5591666666667)",Not found,42008,510,PP,510,PP
4903,Castilla y León,Soria,Alcubilla de las Peñas,42008000300,RADONA,0.0,0.0,1.0,1.0,"(41.270555555556, 2.45)","En Ramona, los veranos son cortos, cálidos, áridos y mayormente despejados y los inviernos son largos, fríos y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de 3 °C a 33 °C y rara vez baja a menos de -2 °C o sube a más de 37 °C.",42008,510,PP,510,PP
4904,Castilla y León,Soria,Aldealafuente,42009000100,ALDEALAFUENTE,0.0,0.0,1.0,1.0,"(41.671388888889, 2.325)","En Aldealafuente, los veranos son cortos, calurosos y mayormente despejados; los inviernos son largos, muy frío, ventosos y parcialmente nublados y está seco durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de -1 °C a 28 °C y rara vez baja a menos de -5 °C o sube a más de 33 °C.",42009,860,PSOE,860,PSOE
4905,Castilla y León,Soria,Aldealafuente,42009000200,RIBARROYA,0.0,0.0,1.0,1.0,"(41.641666666667, 2.3544444444444)","En Ribarroja, los veranos son cálidos, húmedos y mayormente despejados; los inviernos son largos, fríos, ventosos y parcialmente nublados y está seco durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de 5 °C a 31 °C y rara vez baja a menos de -0 °C o sube a más de 35 °C.",42009,860,PSOE,860,PSOE
4906,Castilla y León,Soria,Aldealafuente,42009000300,TAPIELA,0.0,0.0,1.0,1.0,"(41.630555555556, 2.3163888888889)","En Tapia de Casariego, los veranos son cómodos; los inviernos son largos, fríos y mojados y está parcialmente nublado durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de 7 °C a 23 °C y rara vez baja a menos de 3 °C o sube a más de 26 °C.",42009,860,PSOE,860,PSOE
4907,Castilla y León,Soria,Aldealices,42010000100,ALDEALICES,0.94,0.0,1.0,1.0,"(41.901944444444, 2.3094444444444)",Not found,42010,290,PP,290,PP
4908,Castilla y León,Soria,Aldealpozo,42011000100,ALDEALPOZO,1.0,0.0,1.0,1.0,"(41.782777777778, 2.2052777777778)","En Aldealpozo, los veranos son cortos, calurosos, secos y mayormente despejados y los inviernos son largos, muy frío, nevados, ventosos y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de -1 °C a 27 °C y rara vez baja a menos de -6 °C o sube a más de 32 °C.",42011,170,PP,170,PP
4909,Castilla y León,Soria,Aldealseñor,42012000100,ALDEALSEÑOR,0.96,0.0,1.0,1.0,"(41.878888888889, 2.3155555555556)",Not found,42012,320,Agrupación de Vecinos de Aldealseñor - AVA,320,Agrupación de Vecinos de Aldealseñor - AVA
4910,Castilla y León,Soria,Aldehuela de Periáñez,42013000100,ALDEHUELA DE PERIÁÑEZ,1.0,0.0,1.0,1.0,"(41.791388888889, 2.3063888888889)",Not found,42013,330,Agrupación de Electores de Aldehuela de Periáñez,330,Agrupación de Electores de Aldehuela de Periáñez
4911,Castilla y León,Soria,Aldehuela de Periáñez,42013000200,CANOS,0.0,0.0,1.0,1.0,"(41.828513, 2.317274)","En Canosa di Puglia, los veranos son cortos, cálidos, secos y mayormente despejados y los inviernos son largos, fríos, ventosos y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de 4 °C a 31 °C y rara vez baja a menos de 0 °C o sube a más de 35 °C.",42013,330,Agrupación de Electores de Aldehuela de Periáñez,330,Agrupación de Electores de Aldehuela de Periáñez
4912,Castilla y León,Soria,Aldehuela de Periáñez,42013000300,TORRETARTAJO,0.0,0.0,1.0,1.0,"(41.808611111111, 2.3319444444444)",Not found,42013,330,Agrupación de Electores de Aldehuela de Periáñez,330,Agrupación de Electores de Aldehuela de Periáñez
4913,Castilla y León,Soria,"Aldehuelas, Las",42014000100,ALDEHUELAS (LAS),0.0,0.0,1.0,1.0,"(41.994444444444, 2.3641666666667)","En Aldehuela de la Bóveda, los veranos son cortos, calurosos, secos y mayormente despejados y los inviernos son muy frío y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de 0 °C a 30 °C y rara vez baja a menos de -5 °C o sube a más de 34 °C.",42014,560,Indep.,560,Indep.
4914,Castilla y León,Soria,"Aldehuelas, Las",42014000200,CAMPOS (LOS),0.0,0.0,1.0,1.0,,"En Los Angeles / USC Campus Downtown, los veranos son calurosos, áridos y despejados y los inviernos son largos, frescos, mojados y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de 9 °C a 29 °C y rara vez baja a menos de 6 °C o sube a más de 33 °C.",42014,560,Indep.,560,Indep.
4915,Castilla y León,Soria,"Aldehuelas, Las",42014000300,LEDRADO,0.0,0.0,1.0,0.99,"(42.020888888889, 2.384975)","En Quintela de Leirado, los veranos son cortos, calurosos y mayormente despejados y los inviernos son muy frío, mojados y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de 3 °C a 26 °C y rara vez baja a menos de -2 °C o sube a más de 33 °C.",42014,560,Indep.,560,Indep.
4916,Castilla y León,Soria,"Aldehuelas, Las",42014000400,VALLORIA,0.0,0.0,1.0,1.0,"(42.0065, 2.38569)","En Pto Vallarta, la temporada de lluvia es muy caliente, opresiva y nublada y la temporada seca es caliente, bochornosa y parcialmente nublada. Durante el transcurso del año, la temperatura generalmente varía de 16 °C a 32 °C y rara vez baja a menos de 14 °C o sube a más de 34 °C.",42014,560,Indep.,560,Indep.
4917,Castilla y León,Soria,"Aldehuelas, Las",42014000500,VILLASECA SOMERA,0.0,0.0,1.0,0.42,"(42.035661111111, 2.3405722222222)",Not found,42014,560,Indep.,560,Indep.
4918,Castilla y León,Soria,Alentisque,42015000100,ALENTISQUE,0.5,0.0,1.0,0.79,"(41.419722222222, 2.3319444444444)","En Alentisque, los veranos son cortos, calurosos y mayormente despejados; los inviernos son largos, muy frío, ventosos y parcialmente nublados y está seco durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de -1 °C a 29 °C y rara vez baja a menos de -5 °C o sube a más de 33 °C.",42015,260,PP,260,PP
4919,Castilla y León,Soria,Alentisque,42015000200,CABANILLAS,0.0,0.0,1.0,1.0,"(41.393888888889, 2.3758333333333)","En Cabanillas del Campo, los veranos son cortos, cálidos, secos y mayormente despejados y los inviernos son largos, muy frío y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de 0 °C a 32 °C y rara vez baja a menos de -5 °C o sube a más de 37 °C.",42015,260,PP,260,PP
4920,Castilla y León,Soria,Aliud,42016000100,ALIUD,0.0,0.0,0.91,1.0,"(41.654444444444, 2.2530555555556)","En Aliud, los veranos son cortos, calurosos y mayormente despejados; los inviernos son largos, muy frío, ventosos y parcialmente nublados y está seco durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de -1 °C a 28 °C y rara vez baja a menos de -5 °C o sube a más de 33 °C.",42016,220,PP,220,PP
4921,Castilla y León,Soria,Almajano,42017000100,ALMAJANO,0.97,0.0,1.0,1.0,"(41.850555555556, 2.3377777777778)","En Almazán, los veranos son cortos, calurosos y mayormente despejados; los inviernos son largos, muy frío, ventosos y parcialmente nublados y está seco durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de -1 °C a 29 °C y rara vez baja a menos de -5 °C o sube a más de 34 °C.",42017,1880,PSOE,1880,PSOE
4922,Castilla y León,Soria,Almaluez,42018000100,AGUAVIVA DE LA VEGA,0.0,0.0,0.98,0.93,"(41.293094444444, 2.3823027777778)",Not found,42018,1240,PPSO,1240,PPSO
4923,Castilla y León,Soria,Almaluez,42018000200,ALMALUEZ,0.0,0.0,0.99,0.99,"(41.289166666667, 2.2691666666667)","En Corral de Almaguer, los veranos son cortos, cálidos y mayormente despejados; los inviernos son muy frío y parcialmente nublados y está seco durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de 0 °C a 33 °C y rara vez baja a menos de -5 °C o sube a más de 37 °C.",42018,1240,PPSO,1240,PPSO
4924,Castilla y León,Soria,Almaluez,42018000300,CHÉRCOLES,0.0,0.0,1.0,0.99,"(41.371111111111, 2.3)",Not found,42018,1240,PPSO,1240,PPSO
4925,Castilla y León,Soria,Almaluez,42018000400,PUEBLA DE ECA,0.0,0.0,0.99,0.99,"(41.362230555556, 2.3378583333333)",Not found,42018,1240,PPSO,1240,PPSO
4926,Castilla y León,Soria,Almarza,42019000100,ALMARZA,0.96,0.0,1.0,1.0,"(41.946388888889, 2.4688888888889)","En Almería, los veranos son cortos, cálidos, húmedos, áridos y mayormente despejados y los inviernos son largos, frescos, secos, ventosos y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de 8 °C a 30 °C y rara vez baja a menos de 6 °C o sube a más de 35 °C.",42019,6400,PP,6400,PP
4927,Castilla y León,Soria,Almarza,42019000200,CUBO DE LA SIERRA,0.96,0.0,1.0,1.0,"(41.916388888889, 2.44)",Not found,42019,6400,PP,6400,PP
4928,Castilla y León,Soria,Almarza,42019000300,ESPEJO DE TERA,0.89,0.0,1.0,1.0,"(41.884719, 2.488494)",Not found,42019,6400,PP,6400,PP
4929,Castilla y León,Soria,Almarza,42019000400,GALLINERO,0.59,0.0,0.99,1.0,"(41.948928, 2.445301)","En San Isidro Gallinero (El Gallinero), la temporada de lluvia es opresiva y nublada, la temporada seca es bochornosa y parcialmente nublada y es muy caliente durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de 20 °C a 32 °C y rara vez baja a menos de 18 °C o sube a más de 34 °C.",42019,6400,PP,6400,PP
4930,Castilla y León,Soria,Almarza,42019000500,PORTELÁRBOL,0.92,0.0,1.0,1.0,"(41.898544, 2.41266)",Not found,42019,6400,PP,6400,PP
4931,Castilla y León,Soria,Almarza,42019000600,SAN ANDRÉS DE SORIA,0.88,0.0,1.0,1.0,"(41.946152, 2.479341)",Not found,42019,6400,PP,6400,PP
4932,Castilla y León,Soria,Almarza,42019000700,SEGOVIELA,0.44,0.0,1.0,1.0,"(41.9247, 2.416388)","En Segovia, los veranos son cortos, calurosos, secos y mayormente despejados y los inviernos son muy frío y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de -1 °C a 29 °C y rara vez baja a menos de -5 °C o sube a más de 33 °C.",42019,6400,PP,6400,PP
4933,Castilla y León,Soria,Almarza,42019000800,SEPÚLVEDA DE LA SIERRA,0.82,0.0,1.0,1.0,"(41.900636, 2.452734)",Not found,42019,6400,PP,6400,PP
4934,Castilla y León,Soria,Almarza,42019000900,TERA,0.97,0.0,1.0,1.0,"(41.912477777778, 2.4805083333333)","En Teramo, los veranos son calurosos y mayormente despejados y los inviernos son largos, muy frío y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de -0 °C a 29 °C y rara vez baja a menos de -4 °C o sube a más de 33 °C.",42019,6400,PP,6400,PP
4935,Castilla y León,Soria,Almarza,42019001000,MATUTE DE LA SIERRA,0.78,0.0,1.0,1.0,"(41.901256, 2.436863)",Not found,42019,6400,PP,6400,PP
4936,Castilla y León,Soria,Almazán,42020000100,ALMANTIGA,0.0,0.0,1.0,1.0,"(41.443333333333, 2.5605555555556)","En Alfántega, los veranos son cálidos y mayormente despejados, los inviernos son fríos y parcialmente nublados y está seco todo el año. Durante el transcurso del año, la temperatura generalmente varía de 2 °C a 32 °C y rara vez baja a menos de -3 °C o sube a más de 36 °C.",42020,5411,No adscrito ,5411,No adscrito 
4937,Castilla y León,Soria,Almazán,42020000200,ALMAZÁN,1.0,1.0,1.0,1.0,"(41.485833333333, 2.5330555555556)","En Almazán, los veranos son cortos, calurosos y mayormente despejados; los inviernos son largos, muy frío, ventosos y parcialmente nublados y está seco durante todo el año. Durante el transcurso del año, la temperatura generalmente varía de -1 °C a 29 °C y rara vez baja a menos de -5 °C o sube a más de 34 °C.",42020,5411,No adscrito ,5411,No adscrito 
4938,Castilla y León,Soria,Almazán,42020000300,BALLUNCAR,0.0,0.0,1.0,1.0,"(41.425277777778, 2.5458333333333)",Not found,42020,5411,No adscrito ,5411,No adscrito 
4939,Castilla y León,Soria,Almazán,42020000400,COBERTELADA,0.0,0.0,1.0,1.0,"(41.422222222222, 2.5630555555556)",Not found,42020,5411,No adscrito ,5411,No adscrito 
4940,Castilla y León,Soria,Almazán,42020000500,COVARRUBIAS,0.0,0.0,0.99,0.94,"(42.059166666667, 3.52)","En Covarrubias, los veranos son cortos, calurosos, secos y mayormente despejados y los inviernos son largos, muy frío y parcialmente nublados. Durante el transcurso del año, la temperatura generalmente varía de -1 °C a 28 °C y rara vez baja a menos de -6 °C o sube a más de 32 °C.",42020,5411,No adscrito ,5411,No adscrito 
